,date,state,City,positive,Latitude,Longitude
3143,05/02/20,KY,Kentucky,4797.0,37.8222935,-85.7682399
3144,05/02/20,OR,Oregon,4879.0,44.1419049,-120.5380993
3145,05/02/20,OK,Oklahoma,2635.0,35.3097654,-98.7165585
3146,05/02/20,ME,Maine,3851.0,45.2185133,-69.0148656
3147,05/02/20,NJ,New Jersey,1152.0,40.1430058,-74.7311156
3148,05/02/20,MD,Maryland,123717.0,38.8063524,-77.2684162
3149,05/02/20,AZ,Arizona,24473.0,34.1682185,-111.930907
3150,05/02/20,MI,Michigan,8364.0,44.9435598,-86.4158049
3151,05/02/20,AL,Alabama,48672.0,32.6010112,-86.6807365
3152,05/02/20,MO,Missouri,7434.0,38.3046615,-92.437099
3153,05/02/20,VT,Vermont,8154.0,43.8717545,-72.4477828
3154,05/02/20,CT,Connecticut,885.0,41.5187835,-72.757507
3155,05/02/20,IL,Illinois,28764.0,39.739318,-89.504139
3156,05/02/20,ND,North Dakota,58505.0,47.4678819,-100.3022655
3157,05/02/20,SC,South Carolina,1153.0,33.62505,-80.9470381
3158,05/02/20,WV,West Virginia,6489.0,38.9201705,-80.1816905
3159,05/02/20,IA,Iowa,1169.0,41.9383166,-93.389798
3160,05/02/20,GA,Georgia,8641.0,32.6781248,-83.2229757
3161,05/02/20,WI,Wisconsin,28306.0,44.7862968,-89.8267049
3162,05/02/20,MA,Massachusetts,8920.0,42.0629398,-71.718067
3163,05/02/20,NC,North Carolina,66263.0,35.2145629,-79.8912675
3164,05/02/20,PA,Pennsylvania,11509.0,40.9945928,-77.6046984
3165,05/02/20,NV,Nevada,48305.0,38.502032,-117.0230604
3166,05/02/20,UT,Utah,5311.0,39.4997605,-111.547028
3167,05/02/20,WA,Washington,4981.0,38.8993487,-77.0145665
3168,05/02/20,CO,Colorado,16048.0,38.9979339,-105.550567
3169,05/02/20,NM,New Mexico,16225.0,34.1662325,-106.0260685
3170,05/02/20,DE,Delaware,3732.0,39.145251,-75.4189206
3171,05/02/20,TX,Texas,5038.0,31.1693363,-100.0768425
3172,05/02/20,WY,Wyoming,30522.0,43.000325,-107.5545669
3173,05/02/20,VA,Virginia,579.0,38.0033855,-79.4587861
3174,05/02/20,NH,New Hampshire,17731.0,44.0012306,-71.5799231
3175,05/02/20,AR,Arkansas,2310.0,34.7519275,-92.1313784
3176,05/02/20,MN,Minnesota,3372.0,46.4418595,-93.3655146
3177,05/02/20,RI,Rhode Island,9071.0,41.5827282,-71.5064508
3178,05/02/20,AK,Alaska,9522.0,61.3025006,-158.7750198
3179,05/02/20,LA,Louisiana,365.0,30.9733766,-91.4299097
3180,05/02/20,OH,Ohio,29140.0,40.1903624,-82.6692525
3181,05/02/20,ID,Idaho,19335.0,45.4945756,-114.1424303
3182,05/02/20,NE,Nebraska,2035.0,41.5008195,-99.680902
3183,05/02/20,IN,Indiana,4838.0,39.7662195,-86.441277
3184,05/02/20,TN,Tennessee,19295.0,35.830521,-85.9785989
3185,05/03/20,OR,Oregon,12661.0,44.1419049,-120.5380993
3186,05/03/20,VT,Vermont,2680.0,43.8717545,-72.4477828
3187,05/03/20,MT,Montana,896.0,46.6797995,-110.044783
3188,05/03/20,WA,Washington,455.0,38.8993487,-77.0145665
3189,05/03/20,NJ,New Jersey,16132.0,40.1430058,-74.7311156
3190,05/03/20,NV,Nevada,126744.0,38.502032,-117.0230604
3191,05/03/20,LA,Louisiana,5423.0,30.9733766,-91.4299097
3192,05/03/20,AK,Alaska,29340.0,61.3025006,-158.7750198
3193,05/03/20,VA,Virginia,368.0,38.0033855,-79.4587861
3194,05/03/20,NC,North Carolina,18671.0,35.2145629,-79.8912675
3195,05/03/20,WI,Wisconsin,11664.0,44.7862968,-89.8267049
3196,05/03/20,CA,California,9227.0,37.2718745,-119.2704153
3197,05/03/20,GA,Georgia,53616.0,32.6781248,-83.2229757
3198,05/03/20,OH,Ohio,28602.0,40.1903624,-82.6692525
3199,05/03/20,ME,Maine,19914.0,45.2185133,-69.0148656
3200,05/03/20,ND,North Dakota,1185.0,47.4678819,-100.3022655
3201,05/03/20,AR,Arkansas,1191.0,34.7519275,-92.1313784
3202,05/03/20,KS,Kansas,3431.0,38.4987789,-98.3200779
3203,05/03/20,DE,Delaware,5030.0,39.145251,-75.4189206
3204,05/03/20,SC,South Carolina,5208.0,33.62505,-80.9470381
3205,05/03/20,CT,Connecticut,6626.0,41.5187835,-72.757507
3206,05/03/20,NM,New Mexico,29287.0,34.1662325,-106.0260685
3207,05/03/20,TX,Texas,3850.0,31.1693363,-100.0768425
3208,05/03/20,IL,Illinois,31548.0,39.739318,-89.504139
3209,05/03/20,MI,Michigan,61499.0,44.9435598,-86.4158049
3210,05/03/20,MO,Missouri,49029.0,38.3046615,-92.437099
3211,05/03/20,HI,Hawaii,8386.0,20.46,-157.505
3212,05/03/20,KY,Kentucky,620.0,37.8222935,-85.7682399
3213,05/03/20,IN,Indiana,4879.0,39.7662195,-86.441277
3214,05/03/20,WV,West Virginia,19933.0,38.9201705,-80.1816905
3215,05/03/20,ID,Idaho,1191.0,45.4945756,-114.1424303
3216,05/03/20,RI,Rhode Island,2061.0,41.5827282,-71.5064508
3217,05/03/20,NH,New Hampshire,9703.0,44.0012306,-71.5799231
3218,05/03/20,WY,Wyoming,2429.0,43.000325,-107.5545669
3219,05/03/20,FL,Florida,586.0,27.9757279,-83.8330166
3220,05/03/20,MN,Minnesota,34841.0,46.4418595,-93.3655146
3221,05/03/20,MD,Maryland,9411.0,38.8063524,-77.2684162
3222,05/03/20,TN,Tennessee,25462.0,35.830521,-85.9785989
3223,05/03/20,IA,Iowa,13177.0,41.9383166,-93.389798
3224,05/03/20,OK,Oklahoma,9169.0,35.3097654,-98.7165585
3225,05/03/20,UT,Utah,3972.0,39.4997605,-111.547028
3226,05/03/20,NE,Nebraska,5175.0,41.5008195,-99.680902
3227,05/03/20,AL,Alabama,5326.0,32.6010112,-86.6807365
3228,05/03/20,CO,Colorado,7725.0,38.9979339,-105.550567
3229,05/03/20,SD,South Dakota,16635.0,44.2126995,-100.2471641
3230,05/03/20,MA,Massachusetts,2631.0,42.0629398,-71.718067
3231,05/03/20,NY,New York,68087.0,40.7056258,-73.97968
3232,05/03/20,PA,Pennsylvania,316415.0,40.9945928,-77.6046984
3233,05/03/20,AZ,Arizona,49267.0,34.1682185,-111.930907
3234,05/03/20,DC,District of Columbia,8640.0,38.8993487,-77.0145666
3235,05/03/20,MS,Mississippi,5016.0,32.5851062,-89.8772196
3236,05/04/20,MO,Missouri,7550.0,38.3046615,-92.437099
3237,05/04/20,ME,Maine,8754.0,45.2185133,-69.0148656
3238,05/04/20,MA,Massachusetts,1205.0,42.0629398,-71.718067
3239,05/04/20,MT,Montana,69087.0,46.6797995,-110.044783
3240,05/04/20,CA,California,457.0,37.2718745,-119.2704153
3241,05/04/20,FL,Florida,54937.0,27.9757279,-83.8330166
3242,05/04/20,AR,Arkansas,35609.0,34.7519275,-92.1313784
3243,05/04/20,NE,Nebraska,3458.0,41.5008195,-99.680902
3244,05/04/20,NJ,New Jersey,5910.0,40.1430058,-74.7311156
3245,05/04/20,TX,Texas,128269.0,31.1693363,-100.0768425
3246,05/04/20,RI,Rhode Island,32332.0,41.5827282,-71.5064508
3247,05/04/20,IL,Illinois,9994.0,39.739318,-89.504139
3248,05/04/20,DC,District of Columbia,63840.0,38.8993487,-77.0145666
3249,05/04/20,VT,Vermont,5170.0,43.8717545,-72.4477828
3250,05/04/20,ID,Idaho,901.0,45.4945756,-114.1424303
3251,05/04/20,SC,South Carolina,2061.0,33.62505,-80.9470381
3252,05/04/20,HI,Hawaii,6626.0,20.46,-157.505
3253,05/04/20,KS,Kansas,620.0,38.4987789,-98.3200779
3254,05/04/20,CT,Connecticut,5245.0,41.5187835,-72.757507
3255,05/04/20,AL,Alabama,29287.0,32.6010112,-86.6807365
3256,05/04/20,AZ,Arizona,8025.0,34.1682185,-111.930907
3257,05/04/20,CO,Colorado,8919.0,38.9979339,-105.550567
3258,05/04/20,AK,Alaska,16907.0,61.3025006,-158.7750198
3259,05/04/20,PA,Pennsylvania,370.0,40.9945928,-77.6046984
3260,05/04/20,MS,Mississippi,50092.0,32.5851062,-89.8772196
3261,05/04/20,UT,Utah,7877.0,39.4997605,-111.547028
3262,05/04/20,WV,West Virginia,5317.0,38.9201705,-80.1816905
3263,05/04/20,IA,Iowa,1206.0,41.9383166,-93.389798
3264,05/04/20,OK,Oklahoma,9703.0,35.3097654,-98.7165585
3265,05/04/20,NM,New Mexico,4044.0,34.1662325,-106.0260685
3266,05/04/20,KY,Kentucky,4031.0,37.8222935,-85.7682399
3267,05/04/20,IN,Indiana,5130.0,39.7662195,-86.441277
3268,05/04/20,MN,Minnesota,20507.0,46.4418595,-93.3655146
3269,05/04/20,TN,Tennessee,10235.0,35.830521,-85.9785989
3270,05/04/20,NH,New Hampshire,13571.0,44.0012306,-71.5799231
3271,05/04/20,WY,Wyoming,2588.0,43.000325,-107.5545669
3272,05/04/20,MD,Maryland,596.0,38.8063524,-77.2684162
3273,05/04/20,MI,Michigan,26408.0,44.9435598,-86.4158049
3274,05/04/20,WA,Washington,49809.0,38.8993487,-77.0145665
3275,05/04/20,SD,South Dakota,16518.0,44.2126995,-100.2471641
3276,05/04/20,VA,Virginia,2668.0,38.0033855,-79.4587861
3277,05/04/20,LA,Louisiana,19492.0,30.9733766,-91.4299097
3278,05/04/20,OH,Ohio,29673.0,40.1903624,-82.6692525
3279,05/04/20,OR,Oregon,20474.0,44.1419049,-120.5380993
3280,05/04/20,DE,Delaware,2759.0,39.145251,-75.4189206
3281,05/04/20,ND,North Dakota,5288.0,47.4678819,-100.3022655
3282,05/04/20,GA,Georgia,1225.0,32.6781248,-83.2229757
3283,05/04/20,NY,New York,29368.0,40.7056258,-73.97968
3284,05/04/20,NV,Nevada,318953.0,38.502032,-117.0230604
3285,05/04/20,WI,Wisconsin,5491.0,44.7862968,-89.8267049
3286,05/04/20,NC,North Carolina,9538.0,35.2145629,-79.8912675
3287,05/05/20,DC,District of Columbia,11848.0,38.8993487,-77.0145666
3288,05/05/20,ME,Maine,5322.0,45.2185133,-69.0148656
3289,05/05/20,WY,Wyoming,1226.0,43.000325,-107.5545669
3290,05/05/20,AL,Alabama,604.0,32.6010112,-86.6807365
3291,05/05/20,CA,California,8285.0,37.2718745,-119.2704153
3292,05/05/20,TN,Tennessee,56212.0,35.830521,-85.9785989
3293,05/05/20,VT,Vermont,13690.0,43.8717545,-72.4477828
3294,05/05/20,OH,Ohio,906.0,40.1903624,-82.6692525
3295,05/05/20,MN,Minnesota,20969.0,46.4418595,-93.3655146
3296,05/05/20,MI,Michigan,10876.0,44.9435598,-86.4158049
3297,05/05/20,ID,Idaho,50497.0,45.4945756,-114.1424303
3298,05/05/20,MO,Missouri,2106.0,38.3046615,-92.437099
3299,05/05/20,VA,Virginia,8916.0,38.0033855,-79.4587861
3300,05/05/20,NM,New Mexico,20256.0,34.1662325,-106.0260685
3301,05/05/20,OK,Oklahoma,4138.0,35.3097654,-98.7165585
3302,05/05/20,WI,Wisconsin,4127.0,44.7862968,-89.8267049
3303,05/05/20,IL,Illinois,9896.0,39.739318,-89.504139
3304,05/05/20,IN,Indiana,65962.0,39.7662195,-86.441277
3305,05/05/20,IA,Iowa,21033.0,41.9383166,-93.389798
3306,05/05/20,CT,Connecticut,10111.0,41.5187835,-72.757507
3307,05/05/20,CO,Colorado,30621.0,38.9979339,-105.550567
3308,05/05/20,MS,Mississippi,17364.0,32.5851062,-89.8772196
3309,05/05/20,NY,New York,8207.0,40.7056258,-73.97968
3310,05/05/20,TX,Texas,321192.0,31.1693363,-100.0768425
3311,05/05/20,KS,Kansas,33369.0,38.4987789,-98.3200779
3312,05/05/20,NV,Nevada,5458.0,38.502032,-117.0230604
3313,05/05/20,FL,Florida,5594.0,27.9757279,-83.8330166
3314,05/05/20,UT,Utah,36183.0,39.4997605,-111.547028
3315,05/05/20,WV,West Virginia,5449.0,38.9201705,-80.1816905
3316,05/05/20,GA,Georgia,1238.0,32.6781248,-83.2229757
3317,05/05/20,NJ,New Jersey,29711.0,40.1430058,-74.7311156
3318,05/05/20,PA,Pennsylvania,130593.0,40.9945928,-77.6046984
3319,05/05/20,NC,North Carolina,50957.0,35.2145629,-79.8912675
3320,05/05/20,NE,Nebraska,12256.0,41.5008195,-99.680902
3321,05/05/20,ND,North Dakota,6083.0,47.4678819,-100.3022655
3322,05/05/20,AR,Arkansas,1266.0,34.7519275,-92.1313784
3323,05/05/20,RI,Rhode Island,3496.0,41.5827282,-71.5064508
3324,05/05/20,MT,Montana,10297.0,46.6797995,-110.044783
3325,05/05/20,MD,Maryland,456.0,38.8063524,-77.2684162
3326,05/05/20,KY,Kentucky,27117.0,37.8222935,-85.7682399
3327,05/05/20,WA,Washington,5245.0,38.8993487,-77.0145665
3328,05/05/20,SC,South Carolina,16776.0,33.62505,-80.9470381
3329,05/05/20,AK,Alaska,6757.0,61.3025006,-158.7750198
3330,05/05/20,OR,Oregon,371.0,44.1419049,-120.5380993
3331,05/05/20,SD,South Dakota,2839.0,44.2126995,-100.2471641
3332,05/05/20,HI,Hawaii,2721.0,20.46,-157.505
3333,05/05/20,NH,New Hampshire,621.0,44.0012306,-71.5799231
3334,05/05/20,LA,Louisiana,2588.0,30.9733766,-91.4299097
3335,05/05/20,DE,Delaware,29996.0,39.145251,-75.4189206
3336,05/05/20,AZ,Arizona,5371.0,34.1682185,-111.930907
3337,05/05/20,MA,Massachusetts,9305.0,42.0629398,-71.718067
3338,05/06/20,ND,North Dakota,70271.0,47.4678819,-100.3022655
3339,05/06/20,DE,Delaware,1322.0,39.145251,-75.4189206
3340,05/06/20,NM,New Mexico,5778.0,34.1662325,-106.0260685
3341,05/06/20,WY,Wyoming,4291.0,43.000325,-107.5545669
3342,05/06/20,KY,Kentucky,631.0,37.8222935,-85.7682399
3343,05/06/20,OK,Oklahoma,5822.0,35.3097654,-98.7165585
3344,05/06/20,NC,North Carolina,4201.0,35.2145629,-79.8912675
3345,05/06/20,WI,Wisconsin,12758.0,44.7862968,-89.8267049
3346,05/06/20,UT,Utah,10262.0,39.4997605,-111.547028
3347,05/06/20,KS,Kansas,5595.0,38.4987789,-98.3200779
3348,05/06/20,NE,Nebraska,5734.0,41.5008195,-99.680902
3349,05/06/20,CT,Connecticut,6438.0,41.5187835,-72.757507
3350,05/06/20,AR,Arkansas,30995.0,34.7519275,-92.1313784
3351,05/06/20,IL,Illinois,3568.0,39.739318,-89.504139
3352,05/06/20,MD,Maryland,68232.0,38.8063524,-77.2684162
3353,05/06/20,MS,Mississippi,28163.0,32.5851062,-89.8772196
3354,05/06/20,IN,Indiana,8424.0,39.7662195,-86.441277
3355,05/06/20,AZ,Arizona,21870.0,34.1682185,-111.930907
3356,05/06/20,MT,Montana,9707.0,46.6797995,-110.044783
3357,05/06/20,CA,California,456.0,37.2718745,-119.2704153
3358,05/06/20,VA,Virginia,58815.0,38.0033855,-79.4587861
3359,05/06/20,ID,Idaho,20256.0,45.4945756,-114.1424303
3360,05/06/20,CO,Colorado,2127.0,38.9979339,-105.550567
3361,05/06/20,RI,Rhode Island,17830.0,41.5827282,-71.5064508
3362,05/06/20,VT,Vermont,10639.0,43.8717545,-72.4477828
3363,05/06/20,LA,Louisiana,909.0,30.9733766,-91.4299097
3364,05/06/20,MA,Massachusetts,30399.0,42.0629398,-71.718067
3365,05/06/20,GA,Georgia,72025.0,32.6781248,-83.2229757
3366,05/06/20,NJ,New Jersey,30696.0,40.1430058,-74.7311156
3367,05/06/20,MO,Missouri,131890.0,38.3046615,-92.437099
3368,05/06/20,OR,Oregon,9102.0,44.1419049,-120.5380993
3369,05/06/20,NH,New Hampshire,2916.0,44.0012306,-71.5799231
3370,05/06/20,FL,Florida,2636.0,27.9757279,-83.8330166
3371,05/06/20,OH,Ohio,36764.0,40.1903624,-82.6692525
3372,05/06/20,TN,Tennessee,21576.0,35.830521,-85.9785989
3373,05/06/20,AL,Alabama,13938.0,32.6010112,-86.6807365
3374,05/06/20,ME,Maine,8581.0,45.2185133,-69.0148656
3375,05/06/20,HI,Hawaii,1254.0,20.46,-157.505
3376,05/06/20,TX,Texas,625.0,31.1693363,-100.0768425
3377,05/06/20,SD,South Dakota,34422.0,44.2126995,-100.2471641
3378,05/06/20,IA,Iowa,2779.0,41.9383166,-93.389798
3379,05/06/20,WV,West Virginia,10404.0,38.9201705,-80.1816905
3380,05/06/20,SC,South Carolina,1248.0,33.62505,-80.9470381
3381,05/06/20,MI,Michigan,6936.0,44.9435598,-86.4158049
3382,05/06/20,NY,New York,51131.0,40.7056258,-73.97968
3383,05/06/20,MN,Minnesota,323978.0,46.4418595,-93.3655146
3384,05/06/20,WA,Washington,11510.0,38.8993487,-77.0145665
3385,05/06/20,DC,District of Columbia,17065.0,38.8993487,-77.0145666
3386,05/06/20,PA,Pennsylvania,5461.0,40.9945928,-77.6046984
3387,05/06/20,AK,Alaska,51845.0,61.3025006,-158.7750198
3388,05/06/20,NV,Nevada,372.0,38.502032,-117.0230604
3389,05/07/20,OR,Oregon,5663.0,44.1419049,-120.5380993
3390,05/07/20,NC,North Carolina,2989.0,35.2145629,-79.8912675
3391,05/07/20,IN,Indiana,13397.0,39.7662195,-86.441277
3392,05/07/20,AK,Alaska,22503.0,61.3025006,-158.7750198
3393,05/07/20,WV,West Virginia,374.0,38.9201705,-80.1816905
3394,05/07/20,SD,South Dakota,1287.0,44.2126995,-100.2471641
3395,05/07/20,AR,Arkansas,2905.0,34.7519275,-92.1313784
3396,05/07/20,MA,Massachusetts,3611.0,42.0629398,-71.718067
3397,05/07/20,NY,New York,73721.0,40.7056258,-73.97968
3398,05/07/20,AL,Alabama,327469.0,32.6010112,-86.6807365
3399,05/07/20,MD,Maryland,8898.0,38.8063524,-77.2684162
3400,05/07/20,NM,New Mexico,29374.0,34.1662325,-106.0260685
3401,05/07/20,SC,South Carolina,4493.0,33.62505,-80.9470381
3402,05/07/20,CA,California,6936.0,37.2718745,-119.2704153
3403,05/07/20,NV,Nevada,60614.0,38.502032,-117.0230604
3404,05/07/20,MT,Montana,5766.0,46.6797995,-110.044783
3405,05/07/20,IL,Illinois,456.0,39.739318,-89.504139
3406,05/07/20,PA,Pennsylvania,70873.0,40.9945928,-77.6046984
3407,05/07/20,TX,Texas,52915.0,31.1693363,-100.0768425
3408,05/07/20,KY,Kentucky,35390.0,37.8222935,-85.7682399
3409,05/07/20,DC,District of Columbia,5934.0,38.8993487,-77.0145666
3410,05/07/20,MN,Minnesota,5654.0,46.4418595,-93.3655146
3411,05/07/20,UT,Utah,12328.0,39.4997605,-111.547028
3412,05/07/20,ME,Maine,5724.0,45.2185133,-69.0148656
3413,05/07/20,IA,Iowa,1330.0,41.9383166,-93.389798
3414,05/07/20,MI,Michigan,11059.0,44.9435598,-86.4158049
3415,05/07/20,HI,Hawaii,51731.0,20.46,-157.505
3416,05/07/20,TN,Tennessee,626.0,35.830521,-85.9785989
3417,05/07/20,OH,Ohio,14096.0,40.1903624,-82.6692525
3418,05/07/20,DE,Delaware,22131.0,39.145251,-75.4189206
3419,05/07/20,LA,Louisiana,5939.0,30.9733766,-91.4299097
3420,05/07/20,NH,New Hampshire,30652.0,44.0012306,-71.5799231
3421,05/07/20,GA,Georgia,2740.0,32.6781248,-83.2229757
3422,05/07/20,AZ,Arizona,31439.0,34.1682185,-111.930907
3423,05/07/20,MO,Missouri,9945.0,38.3046615,-92.437099
3424,05/07/20,WY,Wyoming,9341.0,43.000325,-107.5545669
3425,05/07/20,VT,Vermont,635.0,43.8717545,-72.4477828
3426,05/07/20,RI,Rhode Island,914.0,41.5827282,-71.5064508
3427,05/07/20,MS,Mississippi,10910.0,32.5851062,-89.8772196
3428,05/07/20,VA,Virginia,8686.0,38.0033855,-79.4587861
3429,05/07/20,ID,Idaho,21570.0,45.4945756,-114.1424303
3430,05/07/20,CO,Colorado,2158.0,38.9979339,-105.550567
3431,05/07/20,NJ,New Jersey,18371.0,40.1430058,-74.7311156
3432,05/07/20,ND,North Dakota,133635.0,47.4678819,-100.3022655
3433,05/07/20,WA,Washington,1371.0,38.8993487,-77.0145665
3434,05/07/20,OK,Oklahoma,17330.0,35.3097654,-98.7165585
3435,05/07/20,WI,Wisconsin,4330.0,44.7862968,-89.8267049
3436,05/07/20,KS,Kansas,10621.0,38.4987789,-98.3200779
3437,05/07/20,NE,Nebraska,6144.0,41.5008195,-99.680902
3438,05/07/20,CT,Connecticut,6771.0,41.5187835,-72.757507
3439,05/07/20,FL,Florida,31784.0,27.9757279,-83.8330166
3440,05/08/20,OK,Oklahoma,37389.0,35.3097654,-98.7165585
3441,05/08/20,AK,Alaska,4424.0,61.3025006,-158.7750198
3442,05/08/20,NH,New Hampshire,377.0,44.0012306,-71.5799231
3443,05/08/20,MO,Missouri,2843.0,38.3046615,-92.437099
3444,05/08/20,TN,Tennessee,9489.0,35.830521,-85.9785989
3445,05/08/20,IA,Iowa,14441.0,41.9383166,-93.389798
3446,05/08/20,NE,Nebraska,11457.0,41.5008195,-99.680902
3447,05/08/20,PA,Pennsylvania,7190.0,40.9945928,-77.6046984
3448,05/08/20,IL,Illinois,54238.0,39.739318,-89.504139
3449,05/08/20,WY,Wyoming,73760.0,43.000325,-107.5545669
3450,05/08/20,WV,West Virginia,644.0,38.9201705,-80.1816905
3451,05/08/20,CO,Colorado,1310.0,38.9979339,-105.550567
3452,05/08/20,ID,Idaho,18827.0,45.4945756,-114.1424303
3453,05/08/20,RI,Rhode Island,2178.0,41.5827282,-71.5064508
3454,05/08/20,MD,Maryland,11141.0,38.8063524,-77.2684162
3455,05/08/20,NM,New Mexico,30485.0,34.1662325,-106.0260685
3456,05/08/20,MA,Massachusetts,4673.0,42.0629398,-71.718067
3457,05/08/20,SC,South Carolina,75333.0,33.62505,-80.9470381
3458,05/08/20,KY,Kentucky,7142.0,37.8222935,-85.7682399
3459,05/08/20,OR,Oregon,6129.0,44.1419049,-120.5380993
3460,05/08/20,IN,Indiana,3068.0,39.7662195,-86.441277
3461,05/08/20,VT,Vermont,23146.0,43.8717545,-72.4477828
3462,05/08/20,DC,District of Columbia,916.0,38.8993487,-77.0145666
3463,05/08/20,NV,Nevada,5899.0,38.502032,-117.0230604
3464,05/08/20,GA,Georgia,5884.0,32.6781248,-83.2229757
3465,05/08/20,AR,Arkansas,32106.0,34.7519275,-92.1313784
3466,05/08/20,AZ,Arizona,3694.0,34.1682185,-111.930907
3467,05/08/20,MN,Minnesota,10526.0,46.4418595,-93.3655146
3468,05/08/20,NJ,New Jersey,13040.0,40.1430058,-74.7311156
3469,05/08/20,NY,New York,135454.0,40.7056258,-73.97968
3470,05/08/20,LA,Louisiana,330407.0,30.9733766,-91.4299097
3471,05/08/20,CA,California,30855.0,37.2718745,-119.2704153
3472,05/08/20,KS,Kansas,62512.0,38.4987789,-98.3200779
3473,05/08/20,NC,North Carolina,6501.0,35.2145629,-79.8912675
3474,05/08/20,WI,Wisconsin,13868.0,44.7862968,-89.8267049
3475,05/08/20,VA,Virginia,11030.0,38.0033855,-79.4587861
3476,05/08/20,CT,Connecticut,22342.0,41.5187835,-72.757507
3477,05/08/20,ME,Maine,32411.0,45.2185133,-69.0148656
3478,05/08/20,UT,Utah,1374.0,39.4997605,-111.547028
3479,05/08/20,ND,North Dakota,5919.0,47.4678819,-100.3022655
3480,05/08/20,AL,Alabama,1424.0,32.6010112,-86.6807365
3481,05/08/20,MI,Michigan,9221.0,44.9435598,-86.4158049
3482,05/08/20,FL,Florida,52349.0,27.9757279,-83.8330166
3483,05/08/20,OH,Ohio,37733.0,40.1903624,-82.6692525
3484,05/08/20,TX,Texas,23016.0,31.1693363,-100.0768425
3485,05/08/20,MT,Montana,36609.0,46.6797995,-110.044783
3486,05/08/20,DE,Delaware,458.0,39.145251,-75.4189206
3487,05/08/20,HI,Hawaii,6111.0,20.46,-157.505
3488,05/08/20,MS,Mississippi,629.0,32.5851062,-89.8772196
3489,05/08/20,WA,Washington,9090.0,38.8993487,-77.0145665
3490,05/08/20,SD,South Dakota,17583.0,44.2126995,-100.2471641
3491,05/09/20,CO,Colorado,3144.0,38.9979339,-105.550567
3492,05/09/20,NE,Nebraska,19375.0,41.5008195,-99.680902
3493,05/09/20,OH,Ohio,7831.0,40.1903624,-82.6692525
3494,05/09/20,WY,Wyoming,23697.0,43.000325,-107.5545669
3495,05/09/20,UT,Utah,653.0,39.4997605,-111.547028
3496,05/09/20,KS,Kansas,6103.0,38.4987789,-98.3200779
3497,05/09/20,MT,Montana,6751.0,46.6797995,-110.044783
3498,05/09/20,IL,Illinois,458.0,39.739318,-89.504139
3499,05/09/20,IA,Iowa,76085.0,41.9383166,-93.389798
3500,05/09/20,VT,Vermont,11671.0,43.8717545,-72.4477828
3501,05/09/20,ME,Maine,918.0,45.2185133,-69.0148656
3502,05/09/20,MI,Michigan,1408.0,44.9435598,-86.4158049
3503,05/09/20,NJ,New Jersey,52732.0,40.1430058,-74.7311156
3504,05/09/20,DC,District of Columbia,137085.0,38.8993487,-77.0145666
3505,05/09/20,GA,Georgia,6102.0,32.6781248,-83.2229757
3506,05/09/20,MN,Minnesota,32532.0,46.4418595,-93.3655146
3507,05/09/20,TN,Tennessee,13321.0,35.830521,-85.9785989
3508,05/09/20,HI,Hawaii,14768.0,20.46,-157.505
3509,05/09/20,PA,Pennsylvania,629.0,40.9945928,-77.6046984
3510,05/09/20,WI,Wisconsin,55316.0,44.7862968,-89.8267049
3511,05/09/20,ND,North Dakota,11402.0,47.4678819,-100.3022655
3512,05/09/20,AK,Alaska,1464.0,61.3025006,-158.7750198
3513,05/09/20,KY,Kentucky,378.0,37.8222935,-85.7682399
3514,05/09/20,TX,Texas,6288.0,31.1693363,-100.0768425
3515,05/09/20,WA,Washington,37860.0,38.8993487,-77.0145665
3516,05/09/20,MS,Mississippi,17711.0,32.5851062,-89.8772196
3517,05/09/20,OK,Oklahoma,9378.0,35.3097654,-98.7165585
3518,05/09/20,FL,Florida,4490.0,27.9757279,-83.8330166
3519,05/09/20,SD,South Dakota,38498.0,44.2126995,-100.2471641
3520,05/09/20,OR,Oregon,3393.0,44.1419049,-120.5380993
3521,05/09/20,AL,Alabama,3160.0,32.6010112,-86.6807365
3522,05/09/20,MO,Missouri,9567.0,38.3046615,-92.437099
3523,05/09/20,WV,West Virginia,9666.0,38.9201705,-80.1816905
3524,05/09/20,ID,Idaho,1335.0,45.4945756,-114.1424303
3525,05/09/20,NV,Nevada,2205.0,38.502032,-117.0230604
3526,05/09/20,IN,Indiana,6028.0,39.7662195,-86.441277
3527,05/09/20,LA,Louisiana,23732.0,30.9733766,-91.4299097
3528,05/09/20,RI,Rhode Island,31417.0,41.5827282,-71.5064508
3529,05/09/20,VA,Virginia,11427.0,38.0033855,-79.4587861
3530,05/09/20,NH,New Hampshire,23196.0,44.0012306,-71.5799231
3531,05/09/20,CA,California,2947.0,37.2718745,-119.2704153
3532,05/09/20,CT,Connecticut,64561.0,41.5187835,-72.757507
3533,05/09/20,SC,South Carolina,32984.0,33.62505,-80.9470381
3534,05/09/20,NM,New Mexico,7531.0,34.1662325,-106.0260685
3535,05/09/20,MD,Maryland,4778.0,38.8063524,-77.2684162
3536,05/09/20,NC,North Carolina,31534.0,35.2145629,-79.8912675
